Name                          Total    Bin.1,    Bin.2,
apFAB302--apFAB854             6637      3984      2653
apFAB114--apFAB820             6636      3991      2645
apFAB109--BBa_J61133           6625      3954      2671
apFAB277--apFAB865             6623      4058      2565
apFAB104--BBa_J61125           6622      4002      2620
BBa_J23108--Anderson_RBS       6621      3938      2683
BBa_J23106--apFAB901           6621      3952      2669
apFAB312--BBa_J61139           6621      4031      2590
apFAB259--apFAB927             6620      4079      2541
BBa_J23114--apFAB834           6619      3943      2676
apFAB311--apFAB857             6618      3928      2690
BBa_J23116--BBa_J61130         6618      4084      2534
apFAB338--apFAB844             6611      3880      2731
apFAB311--BBa_J61132           6610      3978      2632
apFAB302--apFAB867             6605      3874      2731
BBa_J23108--BBa_J61127         6600      4002      2598
apFAB63--BBa_J61109            6600      3932      2668
apFAB124--apFAB864             6596      3926      2670
apFAB302--apFAB910             6591      3935      2656
apFAB115--apFAB868             6590      3929      2661
apFAB38--DeadRBS               6590      3919      2671
apFAB124--apFAB832             6589      4007      2582
apFAB124--apFAB834             6587      3904      2683
apFAB104--apFAB914             6587      3965      2622
apFAB339--apFAB895             6587      3901      2686
BBa_J23115--apFAB866           6585      3939      2646
apFAB124--apFAB851             6583      3891      2692
apFAB124--salis-4-10           6583      3936      2647
apFAB114--apFAB923             6583      3905      2678
BBa_J23117--BBa_J61124         6582      3936      2646
apFAB124--BBa_J61139           6577      3864      2713
BBa_J23115--apFAB895           6576      3988      2588
apFAB89--DeadRBS               6574      3907      2667
apFAB259--apFAB821             6569      3890      2679
BBa_J23102--Alon_RBS           6568      3991      2577
BBa_J23100--BBa_J61120         6568      4018      2550
BBa_J23115--apFAB856           6565      3963      2602
BBa_J23113--BBa_J61101         6564      3981      2583
apFAB77--apFAB854              6562      3941      2621
apFAB125--apFAB890             6560      3934      2626
BBa_J23115--apFAB839           6556      3882      2674
apFAB277--BBa_J61124           6553      3999      2554
apFAB124--apFAB867             6550      3902      2648
BBa_J23118--BBa_J61119         6547      3976      2571
apFAB311--BBa_J61107           6544      3938      2606
apFAB322--apFAB844             6542      3862      2680
apFAB104--apFAB843             6540      3985      2555
BBa_J23116--apFAB864           6540      3999      2541
BBa_J23102--apFAB922           6540      3959      2581
apFAB109--BBa_J61127           6534      3796      2738
BBa_J23116--BBa_J61109         6533      3962      2571
apFAB58--BBa_J61130            6531      3915      2616
BBa_J23113--apFAB903           6529      3901      2628
BBa_J23116--apFAB863           6528      3919      2609
BBa_J23113--apFAB864           6525      3837      2688
apFAB306--apFAB910             6525      3865      2660
BBa_J23116--apFAB903           6523      3925      2598
apFAB277--BBa_J61131           6523      3924      2599
apFAB55--BBa_J61108            6522      3915      2607
apFAB109--apFAB910             6521      3878      2643
apFAB64--apFAB871              6516      3870      2646
apFAB312--apFAB865             6516      3902      2614
apFAB322--apFAB854             6514      3855      2659
apFAB45--DeadRBS               6512      3851      2661
BBa_J23103--BBa_J61124         6511      3946      2565
apFAB63--BBa_J61131            6510      3873      2637
apFAB109--BBa_J61113           6509      3814      2695
apFAB259--apFAB843             6508      3960      2548
apFAB124--BBa_J61106           6506      3887      2619
apFAB125--BBa_J61111           6505      3871      2634
apFAB130--apFAB904             6502      3992      2510
BBa_J23105--BBa_J61120         6496      3912      2584
BBa_J23116--salis-3-11         6495      3941      2554
BBa_J23109--apFAB867           6495      3955      2540
BBa_J23107--apFAB904           6494      3947      2547
BBa_J23118--apFAB864           6492      3890      2602
BBa_J23116--apFAB821           6489      3911      2578
apFAB317--apFAB876             6489      3895      2594
apFAB311--apFAB834             6488      3855      2633
BBa_J23105--apFAB820           6486      3859      2627
BBa_J23118--apFAB865           6484      3960      2524
apFAB58--BBa_J61134            6483      3856      2627
apFAB124--apFAB954             6483      3812      2671
BBa_J23117--apFAB871           6482      4005      2477
apFAB312--BBa_J61133           6481      3868      2613
apFAB114--apFAB832             6478      3802      2676
apFAB300--apFAB954             6478      3864      2614
BBa_J23103--apFAB821           6474      3947      2527
apFAB109--BBa_J61131           6474      3915      2559
BBa_J23106--apFAB872           6473      3963      2510
apFAB323--apFAB843             6472      3842      2630
apFAB125--apFAB901             6468      3844      2624
apFAB302--BBa_J61126           6468      3730      2738
apFAB124--apFAB890             6468      3832      2636
apFAB300--BBa_J61131           6464      3917      2547
apFAB104--apFAB894             6460      3901      2559
apFAB321--BBa_J61119           6459      3880      2579
apFAB76--apFAB872              6459      3828      2631
apFAB346--apFAB964             6458      3882      2576
apFAB114--apFAB954             6458      3834      2624
BBa_J23108--Plotkin_RBS        6456      3831      2625
BBa_J23114--apFAB854           6455      3860      2595
apFAB302--BBa_J61110           6452      3878      2574
BBa_J23100--apFAB866           6451      3813      2638
apFAB306--BBa_J61133           6448      3862      2586
BBa_J23108--BBa_J61130         6445      3791      2654
apFAB277--BBa_J61128           6442      3928      2514
apFAB259--BBa_J61108           6441      3935      2506
BBa_J23117--BBa_J61115         6440      3890      2550
BBa_J23116--apFAB833           6439      3892      2547
BBa_J23113--apFAB910           6436      3839      2597
apFAB317--apFAB909             6432      3802      2630
apFAB109--BBa_J61106           6430      3765      2665
apFAB114--apFAB866             6429      3850      2579
apFAB311--apFAB894             6429      3880      2549
apFAB95--DeadRBS               6417      3828      2589
BBa_J23116--apFAB901           6416      3902      2514
apFAB312--BBa_J61101           6411      3857      2554
apFAB306--BBa_J61132           6411      3785      2626
apFAB306--apFAB954             6408      3827      2581
apFAB342--apFAB843             6407      3750      2657
apFAB300--BBa_J61108           6400      3755      2645
apFAB300--salis-2-3            6398      3781      2617
J23101--BBa_J61110             6398      3860      2538
BBa_J23103--BBa_J61134         6397      3856      2541
BBa_J23109--apFAB856           6396      3789      2607
BBa_J23108--apFAB873           6393      3803      2590
apFAB345--apFAB868             6392      3838      2554
BBa_J23105--apFAB890           6391      3859      2532
BBa_J23113--BBa_J61127         6388      3711      2677
apFAB104--BBa_J61112           6387      3848      2539
apFAB346--apFAB883             6381      3856      2525
BBa_J23115--BBa_J61126         6378      3828      2550
apFAB277--apFAB895             6377      3815      2562
J23101--BBa_J61119             6377      3874      2503
BBa_J23118--apFAB869           6376      3876      2500
BBa_J23114--apFAB866           6372      3816      2556
apFAB109--BBa_J61101           6371      3808      2563
BBa_J23103--apFAB909           6368      3792      2576
apFAB104--apFAB865             6368      3855      2513
apFAB306--apFAB914             6367      3782      2585
apFAB64--apFAB872              6366      3902      2464
apFAB259--apFAB837             6364      3821      2543
apFAB109--apFAB864             6363      3755      2608
apFAB63--BBa_J61127            6363      3800      2563
apFAB322--apFAB922             6362      3847      2515
apFAB302--apFAB895             6360      3827      2533
BBa_J23116--BBa_J61134         6359      3861      2498
BBa_J23113--apFAB894           6354      3901      2453
apFAB306--BBa_J61139           6354      3672      2682
BBa_J23113--apFAB866           6354      3776      2578
BBa_J23109--BBa_J61133         6351      3808      2543
apFAB302--apFAB862             6349      3815      2534
BBa_J23117--BBa_J61137         6345      3931      2414
BBa_J23106--apFAB890           6344      3735      2609
BBa_J23102--apFAB854           6341      3822      2519
apFAB306--BBa_J61120           6341      3861      2480
BBa_J23115--apFAB831           6335      3827      2508
apFAB124--apFAB844             6335      3747      2588
apFAB104--BBa_J61101           6334      3845      2489
BBa_J23102--BBa_J61119         6328      3830      2498
apFAB306--apFAB821             6322      3702      2620
apFAB124--BBa_J61127           6321      3742      2579
BBa_J23103--BBa_J61108         6316      3897      2419
apFAB311--BBa_J61120           6316      3831      2485
BBa_J23118--apFAB894           6314      3840      2474
BBa_J23117--apFAB868           6312      3711      2601
BBa_J23100--apFAB872           6310      3800      2510
apFAB317--apFAB869             6309      3725      2584
apFAB347--apFAB843             6308      3705      2603
apFAB300--BBa_J61129           6307      3722      2585
BBa_J23115--BBa_J61120         6306      3814      2492
apFAB124--BBa_J61133           6304      3736      2568
apFAB311--apFAB914             6300      3815      2485
apFAB124--BBa_J61131           6299      3739      2560
BBa_J23117--Bujard_RBS         6298      3852      2446
BBa_J23115--BBa_J61134         6295      3736      2559
apFAB58--BBa_J61118            6291      3664      2627
apFAB312--apFAB834             6287      3827      2460
BBa_J23116--apFAB918           6283      3730      2553
apFAB78--BBa_J61119            6279      3795      2484
apFAB311--BBa_J61106           6276      3854      2422
BBa_J23115--BBa_J61130         6275      3849      2426
apFAB302--BBa_J61104           6275      3831      2444
apFAB306--apFAB895             6274      3755      2519
BBa_J23108--apFAB923           6272      3774      2498
apFAB104--BBa_J61124           6271      3767      2504
apFAB259--JBEI_RBS             6270      3861      2409
apFAB125--apFAB854             6270      3745      2525
apFAB114--apFAB844             6269      3657      2612
BBa_J23117--B0030_RBS          6268      3858      2410
apFAB55--BBa_J61110            6268      3736      2532
